fips,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,state,state_name,county_name
26119,0,0,0,0,0,0,0,0,MI,Michigan,Montmorency
26121,0,0,3,1,0,1,1,0,MI,Michigan,Muskegon
26123,0,0,0,0,0,0,0,1,MI,Michigan,Newaygo
26125,6,6,5,5,7,3,7,7,MI,Michigan,Oakland
26127,0,0,0,0,0,0,0,0,MI,Michigan,Oceana
26129,0,0,0,0,0,0,0,0,MI,Michigan,Ogemaw
26131,0,0,1,0,0,0,0,0,MI,Michigan,Ontonagon
26133,0,1,0,0,0,0,0,0,MI,Michigan,Osceola
26135,0,0,0,0,0,0,0,0,MI,Michigan,Oscoda
26137,0,1,0,0,0,1,0,0,MI,Michigan,Otsego
26139,0,1,2,0,1,0,0,0,MI,Michigan,Ottawa
26141,0,0,0,0,0,0,0,1,MI,Michigan,Presque Isle
26143,1,0,0,0,0,0,0,0,MI,Michigan,Roscommon
26145,0,1,1,4,3,1,2,3,MI,Michigan,Saginaw
26147,1,0,0,1,1,1,0,0,MI,Michigan,St. Clair
26149,0,0,0,1,0,1,0,0,MI,Michigan,St. Joseph
26151,0,0,0,0,0,1,0,0,MI,Michigan,Sanilac
26153,1,0,0,0,0,0,0,2,MI,Michigan,Schoolcraft
26155,1,1,0,0,0,0,0,1,MI,Michigan,Shiawassee
26157,0,0,0,0,0,0,0,0,MI,Michigan,Tuscola
26159,0,0,1,2,0,0,1,3,MI,Michigan,Van Buren
26161,1,2,0,2,0,0,0,0,MI,Michigan,Washtenaw
26163,18,21,24,27,20,18,27,17,MI,Michigan,Wayne
26165,1,0,0,0,0,0,1,0,MI,Michigan,Wexford
27001,0,0,1,0,1,1,0,0,MN,Minnesota,Aitkin
27003,2,3,1,1,1,1,4,1,MN,Minnesota,Anoka
27005,1,0,0,1,0,1,0,0,MN,Minnesota,Becker
27007,2,0,0,1,2,0,0,1,MN,Minnesota,Beltrami
27009,1,0,0,0,0,0,1,0,MN,Minnesota,Benton
27011,0,0,0,0,0,0,0,0,MN,Minnesota,Big Stone
27013,1,0,1,0,0,0,0,0,MN,Minnesota,Blue Earth
27015,0,0,0,0,0,0,0,0,MN,Minnesota,Brown
27017,0,1,0,0,0,1,0,1,MN,Minnesota,Carlton
27019,0,1,0,0,1,1,0,0,MN,Minnesota,Carver
27021,0,0,0,0,0,0,2,0,MN,Minnesota,Cass
27023,0,0,0,0,0,0,0,0,MN,Minnesota,Chippewa
27025,0,0,1,2,0,0,1,2,MN,Minnesota,Chisago
27027,0,0,0,0,3,0,2,1,MN,Minnesota,Clay
27029,0,0,0,0,0,0,0,0,MN,Minnesota,Clearwater
27031,0,0,0,0,0,0,0,0,MN,Minnesota,Cook
27033,0,0,0,0,0,0,0,0,MN,Minnesota,Cottonwood
27035,0,0,0,0,0,0,0,0,MN,Minnesota,Crow Wing
27037,2,0,5,0,2,1,2,2,MN,Minnesota,Dakota
27039,0,0,1,0,1,0,1,0,MN,Minnesota,Dodge
27041,0,0,1,0,0,2,0,0,MN,Minnesota,Douglas
27043,0,0,0,0,0,0,0,0,MN,Minnesota,Faribault
27045,0,0,1,0,0,0,0,1,MN,Minnesota,Fillmore
27047,0,0,0,0,0,2,1,0,MN,Minnesota,Freeborn
27049,3,0,0,0,0,0,0,0,MN,Minnesota,Goodhue
27051,1,0,0,0,0,0,0,0,MN,Minnesota,Grant
27053,4,14,5,11,11,8,15,16,MN,Minnesota,Hennepin
27055,0,0,0,2,0,0,0,0,MN,Minnesota,Houston
27057,0,0,0,0,0,1,0,0,MN,Minnesota,Hubbard
27059,0,0,0,0,1,0,0,1,MN,Minnesota,Isanti
27061,0,1,0,0,0,0,0,0,MN,Minnesota,Itasca
27063,0,0,0,0,0,0,0,0,MN,Minnesota,Jackson
27065,0,1,0,0,0,0,0,0,MN,Minnesota,Kanabec
27067,0,0,0,1,0,0,2,1,MN,Minnesota,Kandiyohi
27069,0,0,0,0,0,0,0,0,MN,Minnesota,Kittson
27071,0,0,0,0,0,0,0,0,MN,Minnesota,Koochiching
27073,0,0,0,0,0,0,0,0,MN,Minnesota,Lac qui Parle
27075,0,0,0,0,0,0,0,0,MN,Minnesota,Lake
27077,0,0,0,0,0,0,0,0,MN,Minnesota,Lake of the Woods
27079,0,0,0,0,0,0,0,0,MN,Minnesota,Le Sueur
27081,0,0,0,0,0,0,0,0,MN,Minnesota,Lincoln
27083,0,0,0,0,0,0,0,0,MN,Minnesota,Lyon
27085,0,1,0,0,0,0,0,0,MN,Minnesota,McLeod
27087,0,0,0,0,0,0,0,0,MN,Minnesota,Mahnomen
27089,0,0,0,0,0,0,0,0,MN,Minnesota,Marshall
27091,0,0,0,0,1,0,0,0,MN,Minnesota,Martin
27093,0,0,0,0,0,1,0,1,MN,Minnesota,Meeker
27095,0,0,1,1,0,2,0,0,MN,Minnesota,Mille Lacs
27097,0,0,0,0,0,1,0,0,MN,Minnesota,Morrison
27099,0,0,1,1,0,0,0,2,MN,Minnesota,Mower
27101,0,0,0,0,0,0,0,0,MN,Minnesota,Murray
27103,0,0,0,0,0,0,1,0,MN,Minnesota,Nicollet
27105,0,0,0,0,0,0,0,0,MN,Minnesota,Nobles
27107,1,0,0,0,0,0,0,0,MN,Minnesota,Norman
27109,0,1,0,0,0,1,1,0,MN,Minnesota,Olmsted
27111,0,1,0,0,0,0,2,0,MN,Minnesota,Otter Tail
27113,0,0,0,0,0,0,0,0,MN,Minnesota,Pennington
27115,0,0,0,0,0,0,2,0,MN,Minnesota,Pine
27117,0,0,0,0,0,0,0,0,MN,Minnesota,Pipestone
27119,2,0,0,2,0,0,0,0,MN,Minnesota,Polk
27121,0,0,0,0,0,0,0,0,MN,Minnesota,Pope
27123,7,5,6,7,2,3,3,7,MN,Minnesota,Ramsey
27125,0,0,0,0,0,0,0,0,MN,Minnesota,Red Lake
27127,0,0,0,0,0,0,0,0,MN,Minnesota,Redwood
27129,0,0,0,0,0,0,0,1,MN,Minnesota,Renville
27131,0,0,0,0,0,0,0,0,MN,Minnesota,Rice
27133,1,0,0,0,0,0,0,0,MN,Minnesota,Rock
27135,0,0,1,0,0,0,0,0,MN,Minnesota,Roseau
27137,2,1,2,2,1,2,2,4,MN,Minnesota,St. Louis
27139,0,1,1,0,1,0,1,0,MN,Minnesota,Scott
27141,0,0,0,0,0,0,1,1,MN,Minnesota,Sherburne
27143,0,0,0,0,0,0,0,0,MN,Minnesota,Sibley
27145,0,1,1,1,1,0,3,0,MN,Minnesota,Stearns
27147,0,0,0,1,0,2,0,0,MN,Minnesota,Steele
27149,0,0,0,0,0,0,0,0,MN,Minnesota,Stevens
27151,1,0,0,0,0,0,0,0,MN,Minnesota,Swift
27153,0,0,0,0,0,0,0,0,MN,Minnesota,Todd
27155,0,0,1,0,0,0,0,0,MN,Minnesota,Traverse
27157,0,0,0,0,0,0,0,0,MN,Minnesota,Wabasha
27159,0,0,0,0,0,0,0,2,MN,Minnesota,Wadena
27161,0,0,0,0,0,0,1,0,MN,Minnesota,Waseca
27163,0,0,1,1,2,1,0,1,MN,Minnesota,Washington
27165,0,0,0,0,1,0,0,0,MN,Minnesota,Watonwan
27167,0,0,0,0,0,0,0,0,MN,Minnesota,Wilkin
27169,0,0,1,0,0,0,0,0,MN,Minnesota,Winona
27171,0,0,0,0,0,0,0,1,MN,Minnesota,Wright
27173,0,0,0,0,0,0,0,0,MN,Minnesota,Yellow Medicine
28001,1,0,0,0,0,0,1,0,MS,Mississippi,Adams
28003,1,1,0,0,0,0,0,2,MS,Mississippi,Alcorn
28005,0,0,0,0,0,0,0,0,MS,Mississippi,Amite
28007,0,0,0,0,0,0,1,0,MS,Mississippi,Attala
28009,0,0,0,0,0,0,0,0,MS,Mississippi,Benton
28011,0,1,0,0,1,0,0,0,MS,Mississippi,Bolivar
28013,0,0,0,0,0,0,0,0,MS,Mississippi,Calhoun
28015,0,0,0,0,0,0,0,0,MS,Mississippi,Carroll
28017,0,1,0,0,0,0,0,0,MS,Mississippi,Chickasaw
28019,0,0,0,0,0,0,1,0,MS,Mississippi,Choctaw
28021,1,0,0,0,0,0,0,0,MS,Mississippi,Claiborne
28023,0,1,0,0,0,0,0,0,MS,Mississippi,Clarke
28025,0,0,0,0,0,0,0,1,MS,Mississippi,Clay
28027,0,0,0,1,1,0,1,0,MS,Mississippi,Coahoma
28029,0,0,0,0,0,0,0,0,MS,Mississippi,Copiah
28031,1,0,3,0,0,0,0,0,MS,Mississippi,Covington
28033,2,1,2,4,3,9,1,1,MS,Mississippi,DeSoto
28035,0,0,2,2,1,0,0,1,MS,Mississippi,Forrest
28037,0,0,0,0,0,0,0,0,MS,Mississippi,Franklin
28039,1,2,0,0,0,0,0,0,MS,Mississippi,George
28041,0,0,0,0,0,0,0,0,MS,Mississippi,Greene
28043,0,0,0,1,3,0,1,0,MS,Mississippi,Grenada
28045,0,0,0,0,0,1,2,2,MS,Mississippi,Hancock
28047,1,2,6,3,5,0,6,8,MS,Mississippi,Harrison
28049,10,4,9,9,8,10,6,6,MS,Mississippi,Hinds
28051,0,0,0,0,0,1,2,0,MS,Mississippi,Holmes
28053,0,0,0,0,0,0,0,0,MS,Mississippi,Humphreys
28055,0,0,0,0,0,0,0,0,MS,Mississippi,Issaquena
28057,0,0,0,0,1,0,0,0,MS,Mississippi,Itawamba
28059,2,4,2,3,1,3,3,1,MS,Mississippi,Jackson
28061,0,0,0,0,0,1,0,0,MS,Mississippi,Jasper
28063,0,0,0,0,0,1,0,0,MS,Mississippi,Jefferson
28065,0,0,0,0,0,1,0,0,MS,Mississippi,Jefferson Davis
28067,0,0,1,0,1,1,0,1,MS,Mississippi,Jones
28069,0,0,0,0,0,1,0,0,MS,Mississippi,Kemper
28071,0,0,0,0,0,1,3,2,MS,Mississippi,Lafayette
28073,0,0,0,0,1,3,0,2,MS,Mississippi,Lamar
28075,1,2,1,2,3,0,2,2,MS,Mississippi,Lauderdale
28077,0,0,0,0,0,0,0,0,MS,Mississippi,Lawrence
28079,0,0,0,0,0,0,0,0,MS,Mississippi,Leake
28081,0,0,2,2,1,2,1,2,MS,Mississippi,Lee
28083,0,0,0,0,0,0,0,0,MS,Mississippi,Leflore
28085,0,3,0,1,1,1,2,0,MS,Mississippi,Lincoln
28087,0,1,1,1,0,0,2,0,MS,Mississippi,Lowndes
28089,3,0,3,3,1,1,0,5,MS,Mississippi,Madison
28091,1,0,0,0,2,0,1,0,MS,Mississippi,Marion
28093,0,0,0,0,1,1,0,0,MS,Mississippi,Marshall
28095,1,1,0,0,0,1,0,0,MS,Mississippi,Monroe
28097,0,0,0,0,0,0,0,0,MS,Mississippi,Montgomery
28099,2,0,0,1,0,1,0,0,MS,Mississippi,Neshoba
28101,2,1,0,0,0,2,0,0,MS,Mississippi,Newton
28103,1,0,0,0,0,0,0,0,MS,Mississippi,Noxubee
28105,0,0,0,1,1,0,0,0,MS,Mississippi,Oktibbeha
28107,0,0,0,0,0,1,1,0,MS,Mississippi,Panola
28109,0,0,1,0,0,1,0,0,MS,Mississippi,Pearl River
28111,0,0,0,0,0,0,0,0,MS,Mississippi,Perry
28113,0,1,0,0,0,0,0,0,MS,Mississippi,Pike
28115,0,0,0,0,0,1,0,0,MS,Mississippi,Pontotoc
28117,0,0,0,0,0,0,0,0,MS,Mississippi,Prentiss
28119,0,0,0,0,0,0,0,0,MS,Mississippi,Quitman
28121,5,1,0,1,2,6,1,4,MS,Mississippi,Rankin
28123,2,0,0,0,0,0,0,3,MS,Mississippi,Scott
28125,0,0,0,0,0,0,0,0,MS,Mississippi,Sharkey
28127,0,1,0,0,0,1,0,1,MS,Mississippi,Simpson
28129,0,0,0,0,0,0,0,0,MS,Mississippi,Smith
28131,1,0,0,0,0,1,0,0,MS,Mississippi,Stone
28133,0,0,0,0,0,0,0,0,MS,Mississippi,Sunflower
28135,0,0,0,0,0,0,0,0,MS,Mississippi,Tallahatchie
28137,0,0,0,1,0,0,1,1,MS,Mississippi,Tate
28139,0,0,0,0,0,2,0,1,MS,Mississippi,Tippah
28141,0,1,1,2,2,0,0,0,MS,Mississippi,Tishomingo
28143,0,1,0,0,1,0,1,0,MS,Mississippi,Tunica
28145,0,1,0,0,2,0,0,0,MS,Mississippi,Union
28147,0,0,0,0,0,0,0,0,MS,Mississippi,Walthall
28149,0,0,0,0,0,1,0,0,MS,Mississippi,Warren
28151,0,0,0,1,2,1,0,1,MS,Mississippi,Washington
28153,0,0,0,0,0,0,0,2,MS,Mississippi,Wayne
28155,0,0,0,1,0,1,0,0,MS,Mississippi,Webster
28157,0,0,0,0,0,0,0,1,MS,Mississippi,Wilkinson
28159,0,0,0,0,0,0,0,0,MS,Mississippi,Winston
28161,0,0,0,2,1,0,1,0,MS,Mississippi,Yalobusha
28163,0,0,0,1,0,1,0,2,MS,Mississippi,Yazoo
29001,0,0,1,0,0,0,0,0,MO,Missouri,Adair
29003,0,0,0,0,0,0,0,0,MO,Missouri,Andrew
29005,0,0,0,0,0,0,0,0,MO,Missouri,Atchison
29007,0,0,1,0,0,2,0,0,MO,Missouri,Audrain
29009,1,0,0,1,1,0,0,0,MO,Missouri,Barry
29011,0,0,0,0,0,2,0,0,MO,Missouri,Barton
29013,0,0,0,0,0,0,3,0,MO,Missouri,Bates
29015,0,1,0,0,1,0,0,0,MO,Missouri,Benton
29017,0,0,0,0,0,0,0,0,MO,Missouri,Bollinger
29019,0,2,1,2,2,1,3,4,MO,Missouri,Boone
29021,1,0,1,2,1,1,0,0,MO,Missouri,Buchanan
29023,2,0,0,1,0,0,0,2,MO,Missouri,Butler
29025,0,0,0,0,0,0,0,0,MO,Missouri,Caldwell
29027,0,1,1,0,0,1,2,0,MO,Missouri,Callaway
29029,0,0,0,0,0,0,0,0,MO,Missouri,Camden
29031,1,1,1,1,0,1,0,0,MO,Missouri,Cape Girardeau
29033,0,0,1,0,0,0,0,0,MO,Missouri,Carroll
29035,0,0,0,0,0,0,0,0,MO,Missouri,Carter
29037,0,1,1,1,2,0,6,1,MO,Missouri,Cass
29039,1,0,0,0,0,0,0,0,MO,Missouri,Cedar
29041,0,0,0,0,0,0,0,0,MO,Missouri,Chariton
29043,0,1,0,0,2,0,1,1,MO,Missouri,Christian
29045,1,0,0,0,0,0,0,0,MO,Missouri,Clark
29047,3,0,3,2,6,6,4,1,MO,Missouri,Clay
29049,0,0,0,1,0,0,0,0,MO,Missouri,Clinton
29051,0,0,0,1,0,4,1,2,MO,Missouri,Cole
29053,1,0,0,1,0,0,0,0,MO,Missouri,Cooper
29055,1,0,1,0,0,2,1,1,MO,Missouri,Crawford
29057,0,0,0,0,1,0,0,1,MO,Missouri,Dade
29059,0,0,1,0,0,0,1,0,MO,Missouri,Dallas
29061,0,0,0,0,1,1,0,0,MO,Missouri,Daviess
29063,0,1,0,0,0,0,1,0,MO,Missouri,DeKalb
29065,0,0,0,0,0,0,0,0,MO,Missouri,Dent
29067,0,0,0,0,0,2,0,0,MO,Missouri,Douglas
29069,1,0,0,0,0,0,0,0,MO,Missouri,Dunklin
29071,0,2,0,1,0,0,2,2,MO,Missouri,Franklin
29073,0,1,0,0,0,0,0,0,MO,Missouri,Gasconade
29075,0,0,0,0,0,0,0,0,MO,Missouri,Gentry
29077,2,5,2,8,5,10,3,7,MO,Missouri,Greene
29079,0,0,0,0,0,0,0,0,MO,Missouri,Grundy
29081,0,0,0,0,0,0,0,0,MO,Missouri,Harrison
29083,0,0,0,2,1,0,0,0,MO,Missouri,Henry
29085,0,0,0,0,0,0,0,1,MO,Missouri,Hickory
29087,0,0,0,0,0,0,0,0,MO,Missouri,Holt
29089,0,0,0,0,0,0,0,0,MO,Missouri,Howard
29091,0,0,0,1,0,1,0,0,MO,Missouri,Howell
29093,0,0,0,0,0,0,0,1,MO,Missouri,Iron
29095,11,12,14,18,26,13,28,11,MO,Missouri,Jackson
29097,0,0,2,0,1,2,2,4,MO,Missouri,Jasper
29099,3,1,0,1,1,2,3,4,MO,Missouri,Jefferson
29101,1,1,0,0,1,0,1,0,MO,Missouri,Johnson
29103,0,0,0,0,0,0,0,0,MO,Missouri,Knox
29105,0,0,0,1,0,0,0,0,MO,Missouri,Laclede
29107,0,0,1,0,0,0,0,0,MO,Missouri,Lafayette
29109,0,0,1,0,2,0,0,0,MO,Missouri,Lawrence
29111,0,0,0,0,0,0,0,0,MO,Missouri,Lewis
29113,1,0,0,0,0,0,0,2,MO,Missouri,Lincoln
29115,0,0,0,1,0,0,0,0,MO,Missouri,Linn
29117,0,0,0,1,1,0,1,1,MO,Missouri,Livingston
29119,0,2,0,0,0,0,0,1,MO,Missouri,McDonald
29121,0,0,0,0,1,0,0,0,MO,Missouri,Macon
29123,0,0,0,0,0,0,0,0,MO,Missouri,Madison
29125,0,0,0,0,0,0,0,0,MO,Missouri,Maries
29127,0,1,0,0,0,0,0,0,MO,Missouri,Marion
29129,0,0,0,0,0,0,0,0,MO,Missouri,Mercer
29131,0,0,0,0,0,0,2,1,MO,Missouri,Miller
29133,0,0,0,1,0,0,0,0,MO,Missouri,Mississippi
29135,0,1,0,0,0,2,0,0,MO,Missouri,Moniteau
29137,0,0,1,0,0,0,0,0,MO,Missouri,Monroe
29139,0,0,1,0,0,1,0,0,MO,Missouri,Montgomery
29141,2,0,1,0,0,0,0,0,MO,Missouri,Morgan
29143,1,0,0,1,1,0,0,0,MO,Missouri,New Madrid
29145,0,1,0,1,1,0,0,1,MO,Missouri,Newton
29147,0,0,0,0,0,0,0,0,MO,Missouri,Nodaway
29149,0,0,0,0,0,0,0,0,MO,Missouri,Oregon
29151,0,0,0,0,0,0,0,0,MO,Missouri,Osage
29153,0,0,0,0,0,0,0,0,MO,Missouri,Ozark
29155,0,0,0,0,1,0,1,1,MO,Missouri,Pemiscot
29157,0,0,0,0,0,0,0,0,MO,Missouri,Perry
29159,0,0,0,1,0,1,2,0,MO,Missouri,Pettis
29161,0,0,0,1,0,1,2,0,MO,Missouri,Phelps
29163,0,0,0,0,0,0,0,0,MO,Missouri,Pike
29165,2,1,0,1,0,0,0,0,MO,Missouri,Platte
29167,0,0,0,0,0,0,0,0,MO,Missouri,Polk
29169,0,0,0,0,0,0,1,0,MO,Missouri,Pulaski
29171,0,0,0,0,0,0,0,0,MO,Missouri,Putnam
29173,0,0,0,0,0,1,0,0,MO,Missouri,Ralls
29175,0,0,0,1,0,0,0,2,MO,Missouri,Randolph
29177,0,1,0,0,0,0,0,0,MO,Missouri,Ray
29179,0,0,0,0,0,0,0,0,MO,Missouri,Reynolds
29181,0,0,0,0,0,0,0,0,MO,Missouri,Ripley
29183,3,4,1,0,3,4,4,5,MO,Missouri,St. Charles
29185,0,0,0,0,0,2,0,0,MO,Missouri,St. Clair
29186,0,1,0,0,0,0,0,0,MO,Missouri,Ste. Genevieve
29187,0,0,3,1,0,2,1,0,MO,Missouri,St. Francois
29189,18,17,12,9,12,19,17,5,MO,Missouri,St. Louis
29195,0,0,0,1,0,0,0,0,MO,Missouri,Saline
29197,0,0,0,0,0,0,0,0,MO,Missouri,Schuyler
29199,0,0,0,0,0,0,0,0,MO,Missouri,Scotland
29201,0,0,0,0,1,0,1,0,MO,Missouri,Scott
29203,0,0,0,0,0,0,0,0,MO,Missouri,Shannon
29205,0,0,0,0,0,0,0,0,MO,Missouri,Shelby
29207,0,0,0,0,0,0,0,0,MO,Missouri,Stoddard
29209,0,2,1,0,0,1,0,3,MO,Missouri,Stone
29211,0,0,0,0,0,0,0,0,MO,Missouri,Sullivan
29213,0,0,1,0,0,1,0,0,MO,Missouri,Taney
29215,0,0,0,0,1,0,0,0,MO,Missouri,Texas
29217,0,0,0,1,0,0,0,0,MO,Missouri,Vernon
29219,0,0,0,0,0,0,1,0,MO,Missouri,Warren
29221,1,0,0,0,0,0,1,0,MO,Missouri,Washington
29223,0,0,0,0,0,0,0,0,MO,Missouri,Wayne
29225,0,0,0,1,0,0,1,1,MO,Missouri,Webster
29227,0,0,0,0,0,0,0,0,MO,Missouri,Worth
29229,0,0,0,0,1,1,0,1,MO,Missouri,Wright
29510,8,13,19,28,13,14,14,5,MO,Missouri,St. Louis city
30001,0,1,0,0,0,0,0,1,MT,Montana,Beaverhead
30003,0,0,0,0,1,1,0,1,MT,Montana,Big Horn
30005,0,0,0,0,0,0,0,2,MT,Montana,Blaine
30007,0,0,0,0,0,0,0,0,MT,Montana,Broadwater
30009,0,0,1,0,0,0,0,0,MT,Montana,Carbon
30011,0,0,0,0,0,0,0,0,MT,Montana,Carter
30013,0,0,0,3,2,2,0,0,MT,Montana,Cascade
30015,0,0,0,0,0,0,0,0,MT,Montana,Chouteau
30017,0,0,0,0,0,0,0,0,MT,Montana,Custer
30019,0,0,0,0,0,0,0,0,MT,Montana,Daniels
30021,0,0,0,0,0,0,0,0,MT,Montana,Dawson
30023,0,0,0,0,0,0,0,0,MT,Montana,Deer Lodge
30025,0,0,0,0,0,0,0,0,MT,Montana,Fallon
30027,0,0,0,0,0,0,2,0,MT,Montana,Fergus
30029,0,1,1,0,0,3,3,4,MT,Montana,Flathead
30031,0,0,0,0,0,1,0,2,MT,Montana,Gallatin
30033,0,0,0,0,0,0,0,0,MT,Montana,Garfield
30035,2,0,0,0,0,1,1,0,MT,Montana,Glacier
30037,0,0,0,0,0,0,0,0,MT,Montana,Golden Valley
30039,0,0,0,0,0,0,1,0,MT,Montana,Granite
30041,0,0,0,0,0,1,0,0,MT,Montana,Hill
30043,0,0,0,0,0,0,0,0,MT,Montana,Jefferson
30045,0,0,0,0,0,0,0,0,MT,Montana,Judith Basin
30047,0,0,0,1,0,0,2,1,MT,Montana,Lake
30049,0,0,0,0,3,0,0,0,MT,Montana,Lewis and Clark
30051,0,0,0,0,0,0,0,0,MT,Montana,Liberty
30053,0,0,0,0,1,0,0,0,MT,Montana,Lincoln
30055,0,0,0,0,0,0,0,0,MT,Montana,McCone
30057,0,0,0,0,0,0,0,0,MT,Montana,Madison
30059,0,0,0,0,0,0,0,0,MT,Montana,Meagher
30061,0,1,0,0,0,0,0,0,MT,Montana,Mineral
30063,1,2,0,1,3,2,3,5,MT,Montana,Missoula
30065,0,0,0,0,0,0,0,0,MT,Montana,Musselshell
30067,0,0,1,0,0,0,0,0,MT,Montana,Park
30069,0,0,0,0,0,0,0,0,MT,Montana,Petroleum
30071,0,0,1,0,0,0,0,0,MT,Montana,Phillips
30073,0,0,0,0,0,0,1,0,MT,Montana,Pondera
30075,0,0,0,0,0,0,0,0,MT,Montana,Powder River
30077,1,0,0,1,1,0,0,1,MT,Montana,Powell
30079,0,0,0,0,0,0,0,0,MT,Montana,Prairie
30081,1,0,0,0,0,0,0,1,MT,Montana,Ravalli
30083,1,0,0,0,0,0,0,0,MT,Montana,Richland
30085,0,0,0,0,0,0,0,0,MT,Montana,Roosevelt
30087,0,0,0,0,2,0,1,1,MT,Montana,Rosebud
30089,0,0,0,0,0,0,1,0,MT,Montana,Sanders
30091,0,0,0,0,0,0,0,0,MT,Montana,Sheridan
30093,0,1,1,1,1,0,0,0,MT,Montana,Silver Bow
30095,0,0,0,0,0,0,1,2,MT,Montana,Stillwater
30097,0,0,0,0,0,0,0,0,MT,Montana,Sweet Grass
30099,0,0,0,0,0,0,0,0,MT,Montana,Teton
30101,0,0,0,0,0,1,0,0,MT,Montana,Toole
30103,0,0,0,0,0,0,0,0,MT,Montana,Treasure
30105,0,0,0,0,0,0,0,0,MT,Montana,Valley
30107,0,0,0,0,0,0,0,0,MT,Montana,Wheatland
